order_day,gl,product_family,units,ops
3/28/21,Furniture,Hardlines,311,28367
3/29/21,Furniture,Hardlines,291,25763
3/30/21,Furniture,Hardlines,269,25885
3/31/21,Furniture,Hardlines,244,22362
4/1/21,Furniture,Hardlines,247,23807
4/2/21,Furniture,Hardlines,294,26183
4/3/21,Furniture,Hardlines,294,27491
4/4/21,Furniture,Hardlines,295,27414
4/5/21,Furniture,Hardlines,287,28749
4/6/21,Furniture,Hardlines,284,27342
4/7/21,Furniture,Hardlines,260,26308
4/8/21,Furniture,Hardlines,242,23029
4/9/21,Furniture,Hardlines,299,27491
4/10/21,Furniture,Hardlines,297,30838
4/11/21,Furniture,Hardlines,290,28107
4/12/21,Furniture,Hardlines,280,27390
4/13/21,Furniture,Hardlines,258,25982
4/14/21,Furniture,Hardlines,257,24640
4/15/21,Furniture,Hardlines,232,22725
4/16/21,Furniture,Hardlines,286,28401
4/17/21,Furniture,Hardlines,314,27975
4/18/21,Furniture,Hardlines,277,27753
4/19/21,Furniture,Hardlines,270,26274
4/20/21,Furniture,Hardlines,255,25331
4/21/21,Furniture,Hardlines,261,24342
4/22/21,Furniture,Hardlines,254,24022
4/23/21,Furniture,Hardlines,329,30933
4/24/21,Furniture,Hardlines,313,27164
4/25/21,Furniture,Hardlines,297,26529
4/26/21,Furniture,Hardlines,292,25325
4/27/21,Furniture,Hardlines,271,24487
4/28/21,Furniture,Hardlines,249,23640
4/29/21,Furniture,Hardlines,245,23561
4/30/21,Furniture,Hardlines,308,29052
5/1/21,Furniture,Hardlines,305,29553
5/2/21,Furniture,Hardlines,296,26636
5/3/21,Furniture,Hardlines,274,27564
5/4/21,Furniture,Hardlines,258,24702
5/5/21,Furniture,Hardlines,271,24366
5/6/21,Furniture,Hardlines,269,25046
5/7/21,Furniture,Hardlines,305,29556
5/8/21,Furniture,Hardlines,325,28888
5/9/21,Furniture,Hardlines,283,27251
5/10/21,Furniture,Hardlines,298,27222
5/11/21,Furniture,Hardlines,267,23785
5/12/21,Furniture,Hardlines,249,23509
5/13/21,Furniture,Hardlines,244,23968
5/14/21,Furniture,Hardlines,327,28124
5/15/21,Furniture,Hardlines,341,31461
5/16/21,Furniture,Hardlines,307,28633
5/17/21,Furniture,Hardlines,302,26225
5/18/21,Furniture,Hardlines,285,24657
5/19/21,Furniture,Hardlines,254,25185
5/20/21,Furniture,Hardlines,249,23994
5/21/21,Furniture,Hardlines,317,28909
5/22/21,Furniture,Hardlines,297,29256
5/23/21,Furniture,Hardlines,277,26190
5/24/21,Furniture,Hardlines,309,29943
5/25/21,Furniture,Hardlines,300,27812
5/26/21,Furniture,Hardlines,278,27149
5/27/21,Furniture,Hardlines,279,28013
5/28/21,Furniture,Hardlines,372,32688
5/29/21,Furniture,Hardlines,347,32452
5/30/21,Furniture,Hardlines,344,32686
5/31/21,Furniture,Hardlines,336,30419
6/1/21,Furniture,Hardlines,315,28139
6/2/21,Furniture,Hardlines,322,28115
6/3/21,Furniture,Hardlines,338,29808
6/4/21,Furniture,Hardlines,374,34797
6/5/21,Furniture,Hardlines,365,34555
6/6/21,Furniture,Hardlines,359,32297
6/7/21,Furniture,Hardlines,375,32375
6/8/21,Furniture,Hardlines,331,31397
6/9/21,Furniture,Hardlines,321,29277
6/10/21,Furniture,Hardlines,344,30250
6/11/21,Furniture,Hardlines,412,36317
6/12/21,Furniture,Hardlines,372,31901
6/13/21,Furniture,Hardlines,282,27259
6/14/21,Furniture,Hardlines,273,23949
6/15/21,Furniture,Hardlines,306,30770
6/16/21,Furniture,Hardlines,662,67648
6/17/21,Furniture,Hardlines,376,36217
6/18/21,Furniture,Hardlines,460,40906
6/19/21,Furniture,Hardlines,1155,118144
6/20/21,Furniture,Hardlines,398,37134
6/21/21,Furniture,Hardlines,359,34120
6/22/21,Furniture,Hardlines,378,32142
6/23/21,Furniture,Hardlines,406,34933
6/24/21,Furniture,Hardlines,427,40969
6/25/21,Furniture,Hardlines,457,39953
6/26/21,Furniture,Hardlines,440,39344
6/27/21,Furniture,Hardlines,446,44592
6/28/21,Furniture,Hardlines,436,41146
6/29/21,Furniture,Hardlines,430,40136
6/30/21,Furniture,Hardlines,419,39633
7/1/21,Furniture,Hardlines,411,37370
7/2/21,Furniture,Hardlines,471,41298
7/3/21,Furniture,Hardlines,463,39758
7/4/21,Furniture,Hardlines,466,44901
7/5/21,Furniture,Hardlines,423,37253
7/6/21,Furniture,Hardlines,435,41372
7/7/21,Furniture,Hardlines,431,41424
7/8/21,Furniture,Hardlines,415,37627
7/9/21,Furniture,Hardlines,514,42008
7/10/21,Furniture,Hardlines,499,48456
7/11/21,Furniture,Hardlines,413,34349
7/12/21,Furniture,Hardlines,375,28721
7/13/21,Furniture,Hardlines,289,25666
7/14/21,Furniture,Hardlines,256,21896
7/15/21,Furniture,Hardlines,197,17722
7/16/21,Furniture,Hardlines,147,13852
7/17/21,Furniture,Hardlines,224,23428
7/18/21,Furniture,Hardlines,353,33780
7/19/21,Furniture,Hardlines,352,30940
7/20/21,Furniture,Hardlines,335,31768
7/21/21,Furniture,Hardlines,332,29513
7/22/21,Furniture,Hardlines,313,29042
7/23/21,Furniture,Hardlines,260,24308
7/24/20,GUILD,Hardlines,25,552
7/25/20,GUILD,Hardlines,32,766
7/26/20,GUILD,Hardlines,29,684
7/27/20,GUILD,Hardlines,27,671
7/28/20,GUILD,Hardlines,29,657
7/29/20,GUILD,Hardlines,27,594
7/30/20,GUILD,Hardlines,29,675
7/31/20,GUILD,Hardlines,33,787
8/1/20,GUILD,Hardlines,30,669
8/2/20,GUILD,Hardlines,28,594
8/3/20,GUILD,Hardlines,27,644
8/4/20,GUILD,Hardlines,28,582
8/5/20,GUILD,Hardlines,27,625
8/6/20,GUILD,Hardlines,29,699
8/7/20,GUILD,Hardlines,29,745
8/8/20,GUILD,Hardlines,30,712
8/9/20,GUILD,Hardlines,29,661
8/10/20,GUILD,Hardlines,27,629
8/11/20,GUILD,Hardlines,26,600
8/12/20,GUILD,Hardlines,26,585
8/13/20,GUILD,Hardlines,28,651
8/14/20,GUILD,Hardlines,34,826
8/15/20,GUILD,Hardlines,30,661
8/16/20,GUILD,Hardlines,28,709
8/17/20,GUILD,Hardlines,28,654
8/18/20,GUILD,Hardlines,26,637
8/19/20,GUILD,Hardlines,28,606
8/20/20,GUILD,Hardlines,27,679
8/21/20,GUILD,Hardlines,33,786
8/22/20,GUILD,Hardlines,31,737
8/23/20,GUILD,Hardlines,34,746
8/24/20,GUILD,Hardlines,32,758
8/25/20,GUILD,Hardlines,33,720
8/26/20,GUILD,Hardlines,31,747
8/27/20,GUILD,Hardlines,31,760
8/28/20,GUILD,Hardlines,34,748
8/29/20,GUILD,Hardlines,36,867
8/30/20,GUILD,Hardlines,37,847
8/31/20,GUILD,Hardlines,36,841
9/1/20,GUILD,Hardlines,37,864
9/2/20,GUILD,Hardlines,33,771
9/3/20,GUILD,Hardlines,31,760
9/4/20,GUILD,Hardlines,34,811
9/5/20,GUILD,Hardlines,30,738
9/6/20,GUILD,Hardlines,25,633
9/7/20,GUILD,Hardlines,28,638
9/8/20,GUILD,Hardlines,26,630
9/9/20,GUILD,Hardlines,25,585
9/10/20,GUILD,Hardlines,25,657
9/11/20,GUILD,Hardlines,29,747
9/12/20,GUILD,Hardlines,30,738
9/13/20,GUILD,Hardlines,30,674
9/14/20,GUILD,Hardlines,37,854
9/15/20,GUILD,Hardlines,34,838
9/16/20,GUILD,Hardlines,31,719
9/17/20,GUILD,Hardlines,29,750
9/18/20,GUILD,Hardlines,36,844
9/19/20,GUILD,Hardlines,33,830
9/20/20,GUILD,Hardlines,32,778
9/21/20,GUILD,Hardlines,34,768
9/22/20,GUILD,Hardlines,33,733
9/23/20,GUILD,Hardlines,32,743
9/24/20,GUILD,Hardlines,32,759
9/25/20,GUILD,Hardlines,37,857
9/26/20,GUILD,Hardlines,33,753
9/27/20,GUILD,Hardlines,33,835
9/28/20,GUILD,Hardlines,33,800
9/29/20,GUILD,Hardlines,31,732
9/30/20,GUILD,Hardlines,31,720
10/1/20,GUILD,Hardlines,31,708
10/2/20,GUILD,Hardlines,35,824
10/3/20,GUILD,Hardlines,33,778
10/4/20,GUILD,Hardlines,34,752
10/5/20,GUILD,Hardlines,33,813
10/6/20,GUILD,Hardlines,34,783
10/7/20,GUILD,Hardlines,29,659
10/8/20,GUILD,Hardlines,31,677
10/9/20,GUILD,Hardlines,34,765
10/10/20,GUILD,Hardlines,33,761
10/11/20,GUILD,Hardlines,35,736
10/12/20,GUILD,Hardlines,32,745
10/13/20,GUILD,Hardlines,31,706
10/14/20,GUILD,Hardlines,29,745
10/15/20,GUILD,Hardlines,31,684
10/16/20,GUILD,Hardlines,36,889
10/17/20,GUILD,Hardlines,33,838
10/18/20,GUILD,Hardlines,33,774
10/19/20,GUILD,Hardlines,33,746
10/20/20,GUILD,Hardlines,30,738
10/21/20,GUILD,Hardlines,32,833
10/22/20,GUILD,Hardlines,31,763
10/23/20,GUILD,Hardlines,34,881
10/24/20,GUILD,Hardlines,38,808
10/25/20,GUILD,Hardlines,35,819
10/26/20,GUILD,Hardlines,35,795
10/27/20,GUILD,Hardlines,31,779
10/28/20,GUILD,Hardlines,33,778
10/29/20,GUILD,Hardlines,29,655
10/30/20,GUILD,Hardlines,32,844
10/31/20,GUILD,Hardlines,33,801
11/1/20,GUILD,Hardlines,34,756
11/2/20,GUILD,Hardlines,32,758
11/3/20,GUILD,Hardlines,30,668
11/4/20,GUILD,Hardlines,27,684
11/5/20,GUILD,Hardlines,25,576
11/6/20,GUILD,Hardlines,26,618
11/7/20,GUILD,Hardlines,36,825
11/8/20,GUILD,Hardlines,37,802
11/9/20,GUILD,Hardlines,37,792
11/10/20,GUILD,Hardlines,34,814
11/11/20,GUILD,Hardlines,34,838
11/12/20,GUILD,Hardlines,31,836
11/13/20,GUILD,Hardlines,36,912
11/14/20,GUILD,Hardlines,41,976
11/15/20,GUILD,Hardlines,40,944
11/16/20,GUILD,Hardlines,37,928
11/17/20,GUILD,Hardlines,37,879
11/18/20,GUILD,Hardlines,37,845
11/19/20,GUILD,Hardlines,37,903
11/20/20,GUILD,Hardlines,44,1129
11/21/20,GUILD,Hardlines,45,1163
11/22/20,GUILD,Hardlines,47,1194
11/23/20,GUILD,Hardlines,49,1188
11/24/20,GUILD,Hardlines,45,1094
11/25/20,GUILD,Hardlines,41,1087
11/26/20,GUILD,Hardlines,39,985
11/27/20,GUILD,Hardlines,51,1229
11/28/20,GUILD,Hardlines,55,1450
11/29/20,GUILD,Hardlines,54,1323
11/30/20,GUILD,Hardlines,50,1378
12/1/20,GUILD,Hardlines,46,1130
12/2/20,GUILD,Hardlines,39,998
12/3/20,GUILD,Hardlines,36,918
12/4/20,GUILD,Hardlines,36,874
12/5/20,GUILD,Hardlines,38,933
12/6/20,GUILD,Hardlines,36,918
12/7/20,GUILD,Hardlines,38,848
12/8/20,GUILD,Hardlines,32,777
12/9/20,GUILD,Hardlines,30,755
12/10/20,GUILD,Hardlines,29,793
12/11/20,GUILD,Hardlines,37,912
12/12/20,GUILD,Hardlines,36,922
12/13/20,GUILD,Hardlines,36,864
12/14/20,GUILD,Hardlines,36,815
12/15/20,GUILD,Hardlines,33,760
12/16/20,GUILD,Hardlines,28,693
12/17/20,GUILD,Hardlines,26,695
12/18/20,GUILD,Hardlines,29,665
12/19/20,GUILD,Hardlines,34,918
12/20/20,GUILD,Hardlines,37,875
12/21/20,GUILD,Hardlines,38,917
12/22/20,GUILD,Hardlines,36,829
12/23/20,GUILD,Hardlines,33,803
12/24/20,GUILD,Hardlines,34,794
12/25/20,GUILD,Hardlines,37,931
12/26/20,GUILD,Hardlines,41,958
12/27/20,GUILD,Hardlines,42,934
12/28/20,GUILD,Hardlines,38,868
12/29/20,GUILD,Hardlines,36,890
12/30/20,GUILD,Hardlines,33,830
12/31/20,GUILD,Hardlines,32,764
1/1/21,GUILD,Hardlines,37,937
1/2/21,GUILD,Hardlines,43,1036
1/3/21,GUILD,Hardlines,40,960
1/4/21,GUILD,Hardlines,42,922
1/5/21,GUILD,Hardlines,38,902
1/6/21,GUILD,Hardlines,36,849
1/7/21,GUILD,Hardlines,32,763
1/8/21,GUILD,Hardlines,32,821
1/9/21,GUILD,Hardlines,36,780
1/10/21,GUILD,Hardlines,35,842
1/11/21,GUILD,Hardlines,33,797
1/12/21,GUILD,Hardlines,33,779
1/13/21,GUILD,Hardlines,29,764
1/14/21,GUILD,Hardlines,28,672
1/15/21,GUILD,Hardlines,31,756
1/16/21,GUILD,Hardlines,38,930
1/17/21,GUILD,Hardlines,32,1268
1/18/21,GUILD,Hardlines,33,821
1/19/21,GUILD,Hardlines,32,759
1/20/21,GUILD,Hardlines,33,769
1/21/21,GUILD,Hardlines,29,640
1/22/21,GUILD,Hardlines,30,726
1/23/21,GUILD,Hardlines,30,732
1/24/21,GUILD,Hardlines,28,681
1/25/21,GUILD,Hardlines,35,791
1/26/21,GUILD,Hardlines,35,847
1/27/21,GUILD,Hardlines,36,820
1/28/21,GUILD,Hardlines,33,728
1/29/21,GUILD,Hardlines,36,868
1/30/21,GUILD,Hardlines,50,1200
1/31/21,GUILD,Hardlines,78,1674
2/1/21,GUILD,Hardlines,35,878
2/2/21,GUILD,Hardlines,33,840
2/3/21,GUILD,Hardlines,33,796
2/4/21,GUILD,Hardlines,31,834
2/5/21,GUILD,Hardlines,39,981
2/6/21,GUILD,Hardlines,42,953
2/7/21,GUILD,Hardlines,39,923
2/8/21,GUILD,Hardlines,39,899
2/9/21,GUILD,Hardlines,36,891
2/10/21,GUILD,Hardlines,34,856
2/11/21,GUILD,Hardlines,34,811
2/12/21,GUILD,Hardlines,37,885
2/13/21,GUILD,Hardlines,39,997
2/14/21,GUILD,Hardlines,42,924
2/15/21,GUILD,Hardlines,39,857
2/16/21,GUILD,Hardlines,38,857
2/17/21,GUILD,Hardlines,37,882
2/18/21,GUILD,Hardlines,35,884
2/19/21,GUILD,Hardlines,41,980
2/20/21,GUILD,Hardlines,43,962
2/21/21,GUILD,Hardlines,41,985
2/22/21,GUILD,Hardlines,43,986
2/23/21,GUILD,Hardlines,42,966
2/24/21,GUILD,Hardlines,37,988
2/25/21,GUILD,Hardlines,35,845
2/26/21,GUILD,Hardlines,41,967
2/27/21,GUILD,Hardlines,47,1140
2/28/21,GUILD,Hardlines,42,1044
3/1/21,GUILD,Hardlines,43,1066
3/2/21,GUILD,Hardlines,41,991
3/3/21,GUILD,Hardlines,40,974
3/4/21,GUILD,Hardlines,35,923
3/5/21,GUILD,Hardlines,43,967
3/6/21,GUILD,Hardlines,43,1056
3/7/21,GUILD,Hardlines,45,1055
3/8/21,GUILD,Hardlines,42,999
3/9/21,GUILD,Hardlines,40,974
3/10/21,GUILD,Hardlines,38,943
3/11/21,GUILD,Hardlines,35,858
3/12/21,GUILD,Hardlines,41,1079
3/13/21,GUILD,Hardlines,41,976
3/14/21,GUILD,Hardlines,44,1005
3/15/21,GUILD,Hardlines,43,994
3/16/21,GUILD,Hardlines,38,900
3/17/21,GUILD,Hardlines,35,879
3/18/21,GUILD,Hardlines,36,951
3/19/21,GUILD,Hardlines,39,1067
3/20/21,GUILD,Hardlines,41,958
3/21/21,GUILD,Hardlines,41,971
3/22/21,GUILD,Hardlines,39,863
3/23/21,GUILD,Hardlines,37,927
3/24/21,GUILD,Hardlines,37,865
3/25/21,GUILD,Hardlines,35,924
3/26/21,GUILD,Hardlines,37,912
3/27/21,GUILD,Hardlines,43,1029
3/28/21,GUILD,Hardlines,42,1003
3/29/21,GUILD,Hardlines,38,939
3/30/21,GUILD,Hardlines,36,815
3/31/21,GUILD,Hardlines,32,841
4/1/21,GUILD,Hardlines,34,814
4/2/21,GUILD,Hardlines,41,958
4/3/21,GUILD,Hardlines,38,892
4/4/21,GUILD,Hardlines,38,948
4/5/21,GUILD,Hardlines,41,934
4/6/21,GUILD,Hardlines,40,875
4/7/21,GUILD,Hardlines,39,880
4/8/21,GUILD,Hardlines,36,898
4/9/21,GUILD,Hardlines,47,1070
4/10/21,GUILD,Hardlines,45,1004
4/11/21,GUILD,Hardlines,46,979
4/12/21,GUILD,Hardlines,43,950
4/13/21,GUILD,Hardlines,39,1001
4/14/21,GUILD,Hardlines,39,868
4/15/21,GUILD,Hardlines,35,845
4/16/21,GUILD,Hardlines,44,1010
4/17/21,GUILD,Hardlines,41,1027
4/18/21,GUILD,Hardlines,43,1026
4/19/21,GUILD,Hardlines,39,1011
4/20/21,GUILD,Hardlines,40,928
4/21/21,GUILD,Hardlines,40,979
4/22/21,GUILD,Hardlines,38,950
4/23/21,GUILD,Hardlines,47,1030
4/24/21,GUILD,Hardlines,41,1067
4/25/21,GUILD,Hardlines,45,1092
4/26/21,GUILD,Hardlines,46,1031
4/27/21,GUILD,Hardlines,39,977
4/28/21,GUILD,Hardlines,37,960
4/29/21,GUILD,Hardlines,37,907
4/30/21,GUILD,Hardlines,45,1151
5/1/21,GUILD,Hardlines,50,1107
5/2/21,GUILD,Hardlines,44,1022
5/3/21,GUILD,Hardlines,45,1062
5/4/21,GUILD,Hardlines,43,1017
5/5/21,GUILD,Hardlines,41,940
5/6/21,GUILD,Hardlines,41,946
5/7/21,GUILD,Hardlines,49,1104
5/8/21,GUILD,Hardlines,45,1240
5/9/21,GUILD,Hardlines,45,1077
5/10/21,GUILD,Hardlines,44,1098
5/11/21,GUILD,Hardlines,41,957
5/12/21,GUILD,Hardlines,39,973
5/13/21,GUILD,Hardlines,37,895
5/14/21,GUILD,Hardlines,48,1099
5/15/21,GUILD,Hardlines,49,1140
5/16/21,GUILD,Hardlines,46,1108
5/17/21,GUILD,Hardlines,46,1059
5/18/21,GUILD,Hardlines,41,935
5/19/21,GUILD,Hardlines,35,881
5/20/21,GUILD,Hardlines,37,882
5/21/21,GUILD,Hardlines,45,1063
5/22/21,GUILD,Hardlines,43,957
5/23/21,GUILD,Hardlines,35,853
5/24/21,GUILD,Hardlines,43,1035
5/25/21,GUILD,Hardlines,43,1069
5/26/21,GUILD,Hardlines,42,1017
5/27/21,GUILD,Hardlines,47,1144
5/28/21,GUILD,Hardlines,55,1428
5/29/21,GUILD,Hardlines,48,1291
5/30/21,GUILD,Hardlines,53,1242
5/31/21,GUILD,Hardlines,53,1207
6/1/21,GUILD,Hardlines,52,1267
6/2/21,GUILD,Hardlines,52,1243
6/3/21,GUILD,Hardlines,52,1346
6/4/21,GUILD,Hardlines,66,1571
6/5/21,GUILD,Hardlines,64,1457
6/6/21,GUILD,Hardlines,61,1381
6/7/21,GUILD,Hardlines,67,1460
6/8/21,GUILD,Hardlines,66,1556
6/9/21,GUILD,Hardlines,64,1577
6/10/21,GUILD,Hardlines,66,1549
6/11/21,GUILD,Hardlines,74,1912
6/12/21,GUILD,Hardlines,73,1611
6/13/21,GUILD,Hardlines,61,1538
6/14/21,GUILD,Hardlines,60,1487
6/15/21,GUILD,Hardlines,63,1500
6/16/21,GUILD,Hardlines,138,3089
6/17/21,GUILD,Hardlines,93,2118
6/18/21,GUILD,Hardlines,104,2432
6/19/21,GUILD,Hardlines,203,4963
6/20/21,GUILD,Hardlines,104,2224
6/21/21,GUILD,Hardlines,104,2350
6/22/21,GUILD,Hardlines,117,2747
6/23/21,GUILD,Hardlines,113,2673
6/24/21,GUILD,Hardlines,122,2999
6/25/21,GUILD,Hardlines,150,3492
6/26/21,GUILD,Hardlines,141,3341
6/27/21,GUILD,Hardlines,150,3184
6/28/21,GUILD,Hardlines,151,3452
6/29/21,GUILD,Hardlines,147,3362
6/30/21,GUILD,Hardlines,143,3498
7/1/21,GUILD,Hardlines,157,3873
7/2/21,GUILD,Hardlines,195,4050
7/3/21,GUILD,Hardlines,163,4035
7/4/21,GUILD,Hardlines,150,3429
7/5/21,GUILD,Hardlines,144,3604
7/6/21,GUILD,Hardlines,139,3107
7/7/21,GUILD,Hardlines,143,3289
7/8/21,GUILD,Hardlines,142,3156
7/9/21,GUILD,Hardlines,151,3521
7/10/21,GUILD,Hardlines,134,3221
7/11/21,GUILD,Hardlines,112,2612
7/12/21,GUILD,Hardlines,94,2262
7/13/21,GUILD,Hardlines,69,1592
7/14/21,GUILD,Hardlines,51,1349
7/15/21,GUILD,Hardlines,35,937
7/16/21,GUILD,Hardlines,30,675
7/17/21,GUILD,Hardlines,39,939
7/18/21,GUILD,Hardlines,52,1279
7/19/21,GUILD,Hardlines,50,1149
7/20/21,GUILD,Hardlines,48,1090
7/21/21,GUILD,Hardlines,47,1130
7/22/21,GUILD,Hardlines,45,1077
7/23/21,GUILD,Hardlines,35,916
7/24/20,Gift Card,Consumables,215,12981
7/25/20,Gift Card,Consumables,253,15296
7/26/20,Gift Card,Consumables,318,19902
7/27/20,Gift Card,Consumables,301,18313
7/28/20,Gift Card,Consumables,295,16027
7/29/20,Gift Card,Consumables,279,15974
7/30/20,Gift Card,Consumables,194,12432
7/31/20,Gift Card,Consumables,201,12192
8/1/20,Gift Card,Consumables,277,15735
8/2/20,Gift Card,Consumables,338,17513
8/3/20,Gift Card,Consumables,283,14620
8/4/20,Gift Card,Consumables,258,15614
8/5/20,Gift Card,Consumables,285,15401
8/6/20,Gift Card,Consumables,204,11061
8/7/20,Gift Card,Consumables,201,11553
8/8/20,Gift Card,Consumables,270,14786
8/9/20,Gift Card,Consumables,283,16148
8/10/20,Gift Card,Consumables,297,15594
8/11/20,Gift Card,Consumables,277,17677
8/12/20,Gift Card,Consumables,297,14302
8/13/20,Gift Card,Consumables,201,12476
8/14/20,Gift Card,Consumables,244,11995
8/15/20,Gift Card,Consumables,304,18456
8/16/20,Gift Card,Consumables,331,16977
8/17/20,Gift Card,Consumables,334,15895
8/18/20,Gift Card,Consumables,275,14868
8/19/20,Gift Card,Consumables,255,15000
8/20/20,Gift Card,Consumables,188,11856
8/21/20,Gift Card,Consumables,177,11983
8/22/20,Gift Card,Consumables,255,15921
8/23/20,Gift Card,Consumables,295,15247
8/24/20,Gift Card,Consumables,245,15148
8/25/20,Gift Card,Consumables,213,15661
8/26/20,Gift Card,Consumables,238,15938
8/27/20,Gift Card,Consumables,175,12112
8/28/20,Gift Card,Consumables,162,11856
8/29/20,Gift Card,Consumables,292,16141
8/30/20,Gift Card,Consumables,298,15149
8/31/20,Gift Card,Consumables,244,19052
9/1/20,Gift Card,Consumables,292,16056
9/2/20,Gift Card,Consumables,284,15913
9/3/20,Gift Card,Consumables,187,13245
9/4/20,Gift Card,Consumables,236,12952
9/5/20,Gift Card,Consumables,346,17112
9/6/20,Gift Card,Consumables,351,19235
9/7/20,Gift Card,Consumables,272,14912
9/8/20,Gift Card,Consumables,261,13910
9/9/20,Gift Card,Consumables,297,15402
9/10/20,Gift Card,Consumables,195,10674
9/11/20,Gift Card,Consumables,187,11550
9/12/20,Gift Card,Consumables,251,14575
9/13/20,Gift Card,Consumables,289,15255
9/14/20,Gift Card,Consumables,362,16753
9/15/20,Gift Card,Consumables,290,17232
9/16/20,Gift Card,Consumables,311,15629
9/17/20,Gift Card,Consumables,188,11029
9/18/20,Gift Card,Consumables,181,11548
9/19/20,Gift Card,Consumables,322,16910
9/20/20,Gift Card,Consumables,307,17301
9/21/20,Gift Card,Consumables,336,16982
9/22/20,Gift Card,Consumables,314,15914
9/23/20,Gift Card,Consumables,301,14073
9/24/20,Gift Card,Consumables,195,11804
9/25/20,Gift Card,Consumables,198,11351
9/26/20,Gift Card,Consumables,323,16644
9/27/20,Gift Card,Consumables,312,14588
9/28/20,Gift Card,Consumables,296,15227
9/29/20,Gift Card,Consumables,301,14086
9/30/20,Gift Card,Consumables,325,13398
10/1/20,Gift Card,Consumables,214,11798
10/2/20,Gift Card,Consumables,204,11393
10/3/20,Gift Card,Consumables,370,15441
10/4/20,Gift Card,Consumables,289,14715
10/5/20,Gift Card,Consumables,314,15088
10/6/20,Gift Card,Consumables,321,15118
10/7/20,Gift Card,Consumables,303,14530
10/8/20,Gift Card,Consumables,212,10799
10/9/20,Gift Card,Consumables,218,10842
10/10/20,Gift Card,Consumables,386,17115
10/11/20,Gift Card,Consumables,329,15486
10/12/20,Gift Card,Consumables,318,14764
10/13/20,Gift Card,Consumables,319,14529
10/14/20,Gift Card,Consumables,322,14762
10/15/20,Gift Card,Consumables,247,11356
10/16/20,Gift Card,Consumables,257,10895
10/17/20,Gift Card,Consumables,436,18270
10/18/20,Gift Card,Consumables,376,17442
10/19/20,Gift Card,Consumables,369,16424
10/20/20,Gift Card,Consumables,304,15105
10/21/20,Gift Card,Consumables,335,15627
10/22/20,Gift Card,Consumables,202,12382
10/23/20,Gift Card,Consumables,193,10897
10/24/20,Gift Card,Consumables,315,16571
10/25/20,Gift Card,Consumables,331,17641
10/26/20,Gift Card,Consumables,329,16776
10/27/20,Gift Card,Consumables,343,16243
10/28/20,Gift Card,Consumables,303,14112
